,road_segment_id,road_segment_length,ST_NAME,speed_category,funclass_name,geometry,direction,ST_TYPE,ST_PRE,From,To,To_2,To_3,To_4
10927,1279395750,0.045360083,TX-288-LOOP N,45,Highways,"MULTILINESTRING ((2399609.3569316203 7131474.259508939, 2399624.4798056916 7131714.610277549))",N,Unknown,,Holland,,,,
10928,1279395751,0.014291533,TX-288-LOOP N,45,Highways,"MULTILINESTRING ((2399624.4798056916 7131714.610277549, 2399629.5695315856 7131791.089261448))",N,Unknown,,,,,,
10929,1279395752,0.041631857,TX-288-LOOP N,45,Highways,"MULTILINESTRING ((2399592.787353424 7131113.815502465, 2399602.039517164 7131335.894404346))",N,Unknown,,,,,,
10930,1279395753,0.026097582,TX-288-LOOP N,45,Highways,"MULTILINESTRING ((2399602.039517164 7131335.894404346, 2399609.3569316203 7131474.259508939))",N,Unknown,,Holland,,,,
10931,1279395757,0.019883872,Mayhill,40,Arterial,"MULTILINESTRING ((2401761.724273309 7130382.529050244, 2401763.358979159 7130488.070605377))",N,Rd,N,,,,,
10932,1279395758,0.106875812,Mayhill,40,Arterial,"MULTILINESTRING ((2401763.358979159 7130488.070605377, 2401780.2143927775 7131052.281639456))",N,Rd,N,Private Road 813,,,,
10933,1279395760,0.054059277,Mayhill,40,Arterial,"MULTILINESTRING ((2401674.8663048195 7130246.729314819, 2401683.22142756 7130534.291658529))",N,Rd,N,,,,,
10934,1279395761,0.101283473,Mayhill,40,Arterial,"MULTILINESTRING ((2401683.22142756 7130534.291658529, 2401700.470700003 7131069.399119618))",N,Rd,N,,,,,
10935,1279396134,0.016155646,University,35,Highways,"MULTILINESTRING ((2379163.3147142692 7132869.182715038, 2379077.6594123533 7132871.726269609))",W,Dr,W,,,,,
10936,1279396135,0.011806049,University,35,Highways,"MULTILINESTRING ((2379013.4528187336 7132870.905599333, 2379077.6594123533 7132871.726269609))",E,Dr,W,,,,,
10937,1279396428,0.040389115,Bonnie Brae,40,Arterial,"MULTILINESTRING ((2377889.5303339586 7131321.083168206, 2377892.909881618 7131535.801930754))",N,St,N,Crescent,,,,
10938,1279396429,0.041010486,Bonnie Brae,40,Arterial,"MULTILINESTRING ((2377892.909881618 7131535.801930754, 2377896.2429793514 7131754.158701237))",N,St,,,,,,
10939,1279396430,0.050952422,Crescent,30,Local,"MULTILINESTRING ((2378314.5837249407 7131322.864760579, 2378045.468153775 7131323.070990985))",W,St,,Stanley,,,,
10940,1279396431,0.029204437,Crescent,30,Local,"MULTILINESTRING ((2377889.5303339586 7131321.083168206, 2377959.855234283 7131321.979543584, 2378045.468153775 7131323.070990985))",E,St,,Bonnie Brae,,,,
10941,1279396968,0.024233469,University,35,Highways,"MULTILINESTRING ((2379331.5213779756 7132867.695165286, 2379203.061655501 7132869.690919329))",W,Dr,W,,,,,
10942,1279396969,0.007456452,University,35,Highways,"MULTILINESTRING ((2379163.3147142692 7132869.182715038, 2379203.061655501 7132869.690919329))",E,Dr,W,,,,,
10943,1279396970,0.01242742,University,35,Highways,"MULTILINESTRING ((2379603.7747410894 7132860.262877608, 2379671.0388137978 7132861.123866856))",E,Dr,W,,,,,
10944,1279396971,0.01864113,University,35,Highways,"MULTILINESTRING ((2379603.7747410894 7132860.262877608, 2379502.8320772406 7132862.609638582))",W,Dr,W,,,,,
10945,1279397426,0.021126614,I-35E,40,Arterial,"MULTILINESTRING ((2385366.5213038796 7120956.358268492, 2385253.1646945123 7120969.442052169))",W,Unknown,N,Locust,,,,
10946,1279397427,0.019883872,I-35E,40,Arterial,"MULTILINESTRING ((2385253.1646945123 7120969.442052169, 2385145.972532202 7120978.967608121))",W,Unknown,N,,,,,
10947,1279397535,0.041631857,Gay,30,Local,"MULTILINESTRING ((2380009.76408318 7132916.401817772, 2380013.0358033516 7133138.396960698))",N,Dr,,University,,,,
10948,1279397545,0.027340324,University,35,Highways,"MULTILINESTRING ((2380038.0269481004 7132858.546691572, 2379891.2223617956 7132860.304654547))",W,Dr,W,,,,,
10949,1279397546,0.019262501,University,35,Highways,"MULTILINESTRING ((2379787.26879147 7132858.973381568, 2379891.2223617956 7132860.304654547))",E,Dr,W,Ector,,,,
10950,1279398048,0.008077823,University,35,Highways,"MULTILINESTRING ((2380639.832629947 7132906.287388929, 2380682.6369787264 7132906.836655579))",E,Dr,W,,,,,
10951,1279398049,0.027961695,University,35,Highways,"MULTILINESTRING ((2380639.832629947 7132906.287388929, 2380489.970740204 7132908.003384224))",W,Dr,W,,,,,
10952,1279398164,0.004970968,Meadow,30,Local,"MULTILINESTRING ((2386643.3076927494 7121103.936493587, 2386624.6721891197 7121125.525356368))",NW,St,,Meadow,,,,
10953,1279399259,0.008699194,University,35,Highways,"MULTILINESTRING ((2382529.9009159445 7132886.932190022, 2382578.8202011017 7132887.562806621))",E,Dr,W,,,,,
10954,1279399260,0.022990727,University,35,Highways,"MULTILINESTRING ((2382529.9009159445 7132886.932190022, 2382407.5558184483 7132888.993950968))",W,Dr,W,,,,,
10955,1279399339,0.03728226,Crescent,30,Local,"MULTILINESTRING ((2382115.8982426235 7131553.517045955, 2381987.38612192 7131559.139635586, 2381919.8852065736 7131576.463667508))",W,St,,Bryan,,,,
10956,1279399340,0.004970968,Crescent,30,Local,"MULTILINESTRING ((2381919.8852065736 7131576.463667508, 2381892.273345372 7131583.385449942))",W,St,,Crescent,,,,
10957,1279399343,0.017398388,Cordell,30,Local,"MULTILINESTRING ((2381718.708855735 7131763.081023279, 2381760.906255755 7131810.92540397, 2381782.028312208 7131833.028628003))",NE,St,,,,,,
10958,1279399441,0.009941936,Cordell,30,Local,"MULTILINESTRING ((2381782.028312208 7131833.028628003, 2381809.359068713 7131847.934600523, 2381830.6683213497 7131855.485956267))",NE,St,,Cordell,,,,
10959,1279403061,0.006835081,Carroll,30,Local,"MULTILINESTRING ((2385251.724904684 7134282.963638713, 2385251.2528590867 7134319.343391237))",N,Blvd,N,,,,,
10960,1279403062,0.021747985,Carroll,30,Local,"MULTILINESTRING ((2385251.2528590867 7134319.343391237, 2385246.6850051843 7134435.718934631))",N,Blvd,N,Ross,,,,
10961,1279403065,0.040389115,Carroll,30,Local,"MULTILINESTRING ((2385246.6850051843 7134435.718934631, 2385253.0718186526 7134650.478515613))",N,Blvd,N,Ross,,,,
10962,1279403066,0.010563307,Carroll,30,Local,"MULTILINESTRING ((2385253.0718186526 7134650.478515613, 2385255.373816386 7134708.725803103))",N,Blvd,N,,,,,
10963,1279403196,0.026097582,Sunset,30,Local,"MULTILINESTRING ((2384476.368457299 7132999.407541997, 2384335.6789006838 7133001.224385123))",W,St,,Alice,,,,
10964,1279403275,0.008699194,University,35,Highways,"MULTILINESTRING ((2386241.376271586 7133426.197526814, 2386195.467900701 7133429.239064002))",W,Dr,W,,,,,
10965,1279403276,0.007456452,University,35,Highways,"MULTILINESTRING ((2386155.7216518824 7133428.722206877, 2386195.467900701 7133429.239064002))",E,Dr,W,,,,,
10966,1279403282,0.011184678,University,35,Highways,"MULTILINESTRING ((2386130.6474840296 7133475.697802942, 2386191.795469443 7133476.492940381))",E,Dr,W,,,,,
10967,1279403283,0.004970968,University,35,Highways,"MULTILINESTRING ((2386191.795469443 7133476.492940381, 2386219.3120623846 7133476.850790206))",E,Dr,W,,,,,
10968,1279403302,0.016155646,Elm,40,Arterial,"MULTILINESTRING ((2386322.1837804583 7132855.990484214, 2386324.105462942 7132943.341552159))",N,St,N,,,,,
10969,1279403303,0.008077823,Elm,40,Arterial,"MULTILINESTRING ((2386324.105462942 7132943.341552159, 2386323.537575013 7132986.997201646))",N,St,N,,,,,
10970,1279403308,0.022369356,College,30,Local,"MULTILINESTRING ((2386319.683891955 7132342.917395637, 2386200.3938016454 7132345.004480339))",W,St,W,Elm,,,,
10971,1279403309,0.009320565,College,30,Local,"MULTILINESTRING ((2386148.416183147 7132344.328592184, 2386200.3938016454 7132345.004480339))",E,St,W,,,,,
10972,1279403338,0.006835081,College,30,Local,"MULTILINESTRING ((2386111.7260988452 7132343.8515452985, 2386148.416183147 7132344.328592184))",E,St,W,,,,,
10973,1279403339,0.034175405,College,30,Local,"MULTILINESTRING ((2386111.7260988452 7132343.8515452985, 2385928.1811126154 7132348.742879673))",W,St,W,Bolivar,,,,
10974,1279403343,0.007456452,Elm,40,Arterial,"MULTILINESTRING ((2386321.860731056 7132175.5708081145, 2386321.340182595 7132215.58846885))",N,St,N,,,,,
10975,1279403351,0.003106855,Elm,40,Arterial,"MULTILINESTRING ((2386321.1219976507 7131997.270558637, 2386320.8853864716 7132015.46040242))",N,St,,,,,,
10976,1279403354,0.002485484,Elm,40,Arterial,"MULTILINESTRING ((2386322.2577312747 7131909.9593111975, 2386322.0684423414 7131924.511185462))",N,St,N,,,,,
10977,1279403358,0.017398388,Elm,40,Arterial,"MULTILINESTRING ((2386322.1814615917 7131680.727535666, 2386320.951092666 7131775.314707958))",N,St,,3rd,,,,
10978,1279403505,0.040389115,College,30,Local,"MULTILINESTRING ((2386319.683891955 7132342.917395637, 2386533.709382272 7132345.702145597))",E,St,,Elm,,,,
10979,1279403506,0.035418147,College,30,Local,"MULTILINESTRING ((2386533.709382272 7132345.702145597, 2386723.27480105 7132348.169829365))",E,St,,Locust,,,,
10980,1279403507,0.007456452,3rd,30,Local,"MULTILINESTRING ((2386493.358043928 7131686.593202679, 2386533.106448563 7131687.110477615))",E,St,W,,,,,
10981,1279403508,0.010563307,3rd,30,Local,"MULTILINESTRING ((2386533.106448563 7131687.110477615, 2386591.200269573 7131687.866583307))",E,St,W,,,,,
10982,1279403511,0.011184678,Elm,40,Arterial,"MULTILINESTRING ((2386320.951092666 7131775.314707958, 2386320.146620639 7131837.16016961))",N,St,N,,,,,
10983,1279403514,0.007456452,Elm,40,Arterial,"MULTILINESTRING ((2386321.6425422356 7131957.252903003, 2386321.1219976507 7131997.270558637))",N,St,,,,,,
10984,1279403515,0.014912904,Elm,40,Arterial,"MULTILINESTRING ((2386320.8853864716 7132015.46040242, 2386322.901827941 7132095.535489488))",N,St,,,,,,
10985,1279403517,0.003106855,Elm,40,Arterial,"MULTILINESTRING ((2386322.0684423414 7131924.511185462, 2386321.831831173 7131942.701028461))",N,St,N,,,,,
10986,1279403518,0.002485484,Elm,40,Arterial,"MULTILINESTRING ((2386321.831831173 7131942.701028461, 2386321.6425422356 7131957.252903003))",N,St,,,,,,
10987,1279403519,0.004349597,Elm,40,Arterial,"MULTILINESTRING ((2386320.146620639 7131837.16016961, 2386319.815367443 7131862.625948589))",N,St,,,,,,
10988,1279403520,0.008699194,Elm,40,Arterial,"MULTILINESTRING ((2386319.815367443 7131862.625948589, 2386322.2577312747 7131909.9593111975))",N,St,,,,,,
10989,1279403526,0.011184678,Locust,40,Arterial,"MULTILINESTRING ((2386722.680427997 7132158.955647776, 2386721.875172816 7132220.801113013))",N,St,N,Oakland,,,,
10990,1279403527,0.023612098,Locust,40,Arterial,"MULTILINESTRING ((2386721.875172816 7132220.801113013, 2386723.27480105 7132348.169829365))",N,St,N,College,,,,
10991,1279403531,0.029204437,Locust,40,Arterial,"MULTILINESTRING ((2386725.733323501 7131689.617968298, 2386723.6965169706 7131846.050576996))",N,St,N,3rd,,,,
10992,1279403536,0.016777017,Locust,40,Arterial,"MULTILINESTRING ((2386723.6965169706 7131846.050576996, 2386722.5123270405 7131936.999774724))",N,St,N,,,,,
10993,1279403540,0.014912904,Locust,40,Arterial,"MULTILINESTRING ((2386722.5123270405 7131936.999774724, 2386721.47023985 7132017.035072738))",N,St,N,,,,,
10994,1279403541,0.026718953,Locust,40,Arterial,"MULTILINESTRING ((2386721.47023985 7132017.035072738, 2386722.680427997 7132158.955647776))",N,St,N,Oakland,,,,
10995,1279403543,0.003728226,Elm,40,Arterial,"MULTILINESTRING ((2386322.901827941 7132095.535489488, 2386322.617892432 7132117.363303285))",N,St,,,,,,
10996,1279403544,0.010563307,Elm,40,Arterial,"MULTILINESTRING ((2386322.617892432 7132117.363303285, 2386321.860731056 7132175.5708081145))",N,St,,,,,,
10997,1279403714,0.007456452,Dallas,40,Arterial,"MULTILINESTRING ((2389211.7886750787 7122127.154171576, 2389180.822829563 7122155.857265016))",NW,Dr,,,,,,
10998,1279403715,0.014912904,Dallas,40,Arterial,"MULTILINESTRING ((2389180.822829563 7122155.857265016, 2389118.9389278707 7122209.625598708))",NW,Dr,,,,,,
10999,1279404023,0.011184678,Locust,40,Arterial,"MULTILINESTRING ((2386739.8060348504 7133661.915017449, 2386739.0007083104 7133723.760536674))",N,St,N,,,,,
11000,1279404024,0.009941936,Locust,40,Arterial,"MULTILINESTRING ((2386739.0007083104 7133723.760536674, 2386738.290126045 7133778.330114341))",N,St,N,,,,,
11001,1279404026,0.018019759,University,35,Highways,"MULTILINESTRING ((2387289.7335888236 7133465.319663389, 2387191.849354347 7133467.682125538))",W,Dr,E,,,,,
11002,1279404027,0.029825808,University,35,Highways,"MULTILINESTRING ((2387191.849354347 7133467.682125538, 2387124.5865518553 7133466.80538648, 2387032.769735421 7133472.88600184))",W,Dr,E,,,,,
11003,1279404031,0.091341537,University,35,Highways,"MULTILINESTRING ((2387672.858144526 7133397.545578591, 2387443.5051763235 7133398.19180989, 2387189.6455628946 7133402.15880185))",W,Dr,E,,,,,
11004,1279404032,0.029204437,University,35,Highways,"MULTILINESTRING ((2387189.6455628946 7133402.15880185, 2387076.474116989 7133404.322345292, 2387033.6230261466 7133407.4025285505))",W,Dr,E,,,,,
11005,1279404114,0.020505243,Kayewood,30,Local,"MULTILINESTRING ((2390740.377838467 7134296.433193858, 2390847.0013713012 7134326.943853384))",E,Dr,,Kayewood,Crestwood,,,
11006,1279404115,0.030447179,Kayewood,30,Local,"MULTILINESTRING ((2390847.0013713012 7134326.943853384, 2390871.41207636 7134330.903452802, 2390886.6029802607 7134338.380416255, 2390898.5930281524 7134356.731079488, 2390904.3249001475 7134385.915230742, 2390903.415847769 7134455.03660348))",NE,Dr,,Kayewood,,,,
11007,1279404116,0.035418147,University,45,Highways,"MULTILINESTRING ((2390721.79819025 7134081.511812334, 2390737.0370729472 7134085.350737444, 2390834.4892994887 7134115.7407757975, 2390901.4636780247 7134138.453082183))",E,Dr,E,Kayewood,,,,
11008,1279404117,0.014912904,University,45,Highways,"MULTILINESTRING ((2390901.4636780247 7134138.453082183, 2390977.5621126285 7134164.924139524))",E,Dr,E,,,,,
11009,1279404118,0.026097582,Kayewood,30,Local,"MULTILINESTRING ((2390721.79819025 7134081.511812334, 2390741.8126231786 7134187.294188343, 2390741.382187775 7134220.035889254))",N,Dr,,University,,,,
11010,1279404119,0.014291533,Kayewood,30,Local,"MULTILINESTRING ((2390741.382187775 7134220.035889254, 2390740.377838467 7134296.433193858))",N,Dr,,Kayewood,,,,
11011,1279404123,0.013670162,Palmer,30,Local,"MULTILINESTRING ((2387740.1467057755 7134333.541534522, 2387727.2051592395 7134387.951483081, 2387726.967733932 7134406.14134178))",N,Dr,,,,,,
11012,1279404124,0.034175405,Palmer,30,Local,"MULTILINESTRING ((2387726.967733932 7134406.14134178, 2387730.708067569 7134588.119751523))",N,Dr,,Forest,,,,
11013,1279404196,0.014912904,Administration,30,Local,"MULTILINESTRING ((2388386.862899336 7131878.664403587, 2388426.6110662925 7131879.184021655, 2388466.3592326017 7131879.703688914))",E,Dr,,,,,,
11014,1279404199,0.006835081,Administration,30,Local,"MULTILINESTRING ((2388350.1722831177 7131878.184799788, 2388386.862899336 7131878.664403587))",E,Dr,,,,,,
11015,1279404200,0.01864113,Administration,30,Local,"MULTILINESTRING ((2388350.1722831177 7131878.184799788, 2388249.130464489 7131887.78000224))",W,Dr,,Bell,,,,
11016,1279404471,0.020505243,Duncan,30,Local,"MULTILINESTRING ((2389646.242478695 7122354.798454865, 2389644.811952835 7122463.936768074))",N,St,,,,,,
11017,1279404472,0.008699194,Duncan,30,Local,"MULTILINESTRING ((2389644.811952835 7122463.936768074, 2389644.192058268 7122511.230039226))",N,St,,,,,,
11018,1279404486,0.013048791,Teasley,40,Arterial,"MULTILINESTRING ((2389414.7885113438 7120641.639231315, 2389410.8244442246 7120710.720036339))",N,Ln,,,,,,
11019,1279404487,0.050331051,Teasley,40,Arterial,"MULTILINESTRING ((2389410.8244442246 7120710.720036339, 2389398.1698571355 7120976.169529043))",N,Ln,,,,,,
11020,1279404488,0.013670162,Administration,30,Local,"MULTILINESTRING ((2387964.350681415 7131916.807082894, 2387985.610983355 7131928.000487815, 2388010.02384291 7131931.957907459, 2388034.531728994 7131928.639413615))",E,Dr,,Administration,,,,
11021,1279404489,0.028583066,Administration,30,Local,"MULTILINESTRING ((2388249.130464489 7131887.78000224, 2388123.628313781 7131897.055963909, 2388099.072870174 7131904.012355563))",W,Dr,,Bell,,,,
11022,1279404490,0.013048791,Administration,30,Local,"MULTILINESTRING ((2388099.072870174 7131904.012355563, 2388059.087139304 7131921.682972522, 2388034.531728994 7131928.639413615))",W,Dr,,,,,,
11023,1279404652,0.077671375,Ruddell,30,Local,"MULTILINESTRING ((2391159.18009464 7132679.1284878375, 2391162.9429641655 7133090.339041022))",N,St,N,,,,,
11024,1279404653,0.052816535,Ruddell,30,Local,"MULTILINESTRING ((2391162.9429641655 7133090.339041022, 2391162.081264881 7133155.822389821, 2391168.429033842 7133370.582972288))",N,St,N,,,,,
11025,1279405805,0.034175405,Colorado,40,Arterial,"MULTILINESTRING ((2393984.3876825813 7120931.0539630465, 2393965.89160884 7120941.724761624, 2393821.174666052 7121012.580283285))",NW,Blvd,,,,,,
11026,1279405806,0.010563307,Colorado,40,Arterial,"MULTILINESTRING ((2393821.174666052 7121012.580283285, 2393768.841667044 7121037.357605932))",NW,Blvd,,,,,,
11027,1279406226,0.017398388,Mockingbird,40,Arterial,"MULTILINESTRING ((2396871.0278596254 7134781.499549984, 2396873.5999193187 7134817.919913193, 2396872.8235747977 7134876.127253601))",N,Ln,,,,,,
11028,1279406227,0.006835081,Mockingbird,40,Arterial,"MULTILINESTRING ((2396872.8235747977 7134876.127253601, 2396872.338359458 7134912.506842376))",N,Ln,,,,,,
11029,1279406542,0.005592339,University,45,Highways,"MULTILINESTRING ((2401128.662026535 7134696.66202253, 2401159.1858505122 7134700.711805021))",E,Dr,E,,,,,
11030,1279406543,0.00621371,University,45,Highways,"MULTILINESTRING ((2401159.1858505122 7134700.711805021, 2401192.7179389857 7134708.440755894))",E,Dr,E,,,,,
11031,1279407319,0.021126614,Virginia,30,Local,"MULTILINESTRING ((2398757.2942902255 7134355.5255711535, 2398797.283085372 7134337.868248549, 2398830.9623172237 7134334.680868073, 2398858.185701529 7134356.877273752))",E,Cir,,Virginia,,,,
11032,1279407327,0.013048791,University,45,Highways,"MULTILINESTRING ((2399058.5054585715 7134468.720263985, 2398988.1386870597 7134471.415650891))",W,Dr,E,,,,,
11033,1279407328,0.01864113,University,45,Highways,"MULTILINESTRING ((2398988.1386870597 7134471.415650891, 2398887.1501374803 7134477.339449816))",W,Dr,E,Virginia,,,,
11034,1279407329,0.031689921,University,45,Highways,"MULTILINESTRING ((2399107.4223346086 7134469.376054116, 2399275.574088355 7134471.630900921))",E,Dr,E,,,,,
11035,1279407330,0.039767744,University,45,Highways,"MULTILINESTRING ((2399275.574088355 7134471.630900921, 2399486.2840054478 7134492.650723529))",E,Dr,E,,,,,
11036,1279407331,0.004970968,University,45,Highways,"MULTILINESTRING ((2399058.5054585715 7134468.720263985, 2399086.0212014634 7134469.089136766))",E,Dr,E,,,,,
11037,1279407332,0.003728226,University,45,Highways,"MULTILINESTRING ((2399086.0212014634 7134469.089136766, 2399107.4223346086 7134469.376054116))",E,Dr,E,,,,,
11038,1279407355,0.196353236,Virginia,30,Local,"MULTILINESTRING ((2398757.2942902255 7134355.5255711535, 2398649.8010230716 7134390.471843679, 2398566.9613153515 7134411.194148431, 2398407.396840598 7134452.721244306, 2398260.110674898 7134490.774810027, 2397993.1523682466 7134559.975994095, 2397876.4401313676 7134598.440167892, 2397759.6309351493 7134644.180680678))",W,Cir,,Virginia,,,,
11039,1279407356,0.014291533,Virginia,30,Local,"MULTILINESTRING ((2397759.6309351493 7134644.180680678, 2397744.247254947 7134651.252293754, 2397710.2767807585 7134676.268557032, 2397703.9191338327 7134694.37663092))",NW,Cir,,Virginia,,,,
